Fecha de reporte ,Sexo,Grupo de Edad,Nacionalidad,Fecha de desaparicion,Entidad de desaparicion,Municipio/Alcadia de la desaparicion,Estatus,Fecha de localizacion,Entidad de la localizacion
08/04/2020,HOMBRE,40-44 AÑOS,MEXICANA,03/04/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),S/D,S/D
08/04/2020,MUJER,18-19 AÑOS,MEXICANA,07/04/2020,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,LOCALIZADO(A),10/04/2020,S/D
06/04/2020,HOMBRE,45-49 AÑOS,MEXICANA,28/03/2020,CIUDAD DE MEXICO,TLAHUAC,DESAPARECIDO(A),,
05/04/2020,MUJER,15-17 AÑOS,MEXICANA,28/03/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),05/04/2020,CIUDAD DE MEXICO
03/04/2020,MUJER,,MEXICANA,03/04/2020,S/D,S/D,DESAPARECIDO(A),,
02/04/2020,MUJER,30-34 AÑOS,MEXICANA,13/03/2020,S/D,S/D,LOCALIZADO(A),13/03/2020,CIUDAD DE MEXICO
02/04/2020,MUJER,30-34 AÑOS,MEXICANA,23/03/2020,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,LOCALIZADO(A),02/04/2020,CIUDAD DE MEXICO
02/04/2020,MUJER,70 AÑOS O MAS,MEXICANA,28/03/2020,CIUDAD DE MEXICO,BENITO JUAREZ,DESAPARECIDO(A),,
02/04/2020,HOMBRE,25-29 AÑOS,MEXICANA,03/07/2018,CIUDAD DE MEXICO,ALVARO OBREGON,DESAPARECIDO(A),,
02/04/2020,HOMBRE,20-24 AÑOS,MEXICANA,30/03/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),01/04/2020,S/D
02/04/2020,HOMBRE,35-39 AÑOS,MEXICANA,28/01/2020,CIUDAD DE MEXICO,COYOACAN,LOCALIZADO(A),09/04/2020,ESTADO DE MEXICO
02/04/2020,MUJER,51-54 AÑOS,MEXICANA,02/04/2020,CIUDAD DE MEXICO,COYOACAN,DESAPARECIDO(A),,
01/04/2020,MUJER,30-34 AÑOS,MEXICANA,27/03/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),02/04/2020,CIUDAD DE MEXICO
01/04/2020,HOMBRE,35-39 AÑOS,MEXICANA,28/03/2020,CIUDAD DE MEXICO,IZTACALCO,LOCALIZADO(A),29/03/2020,CIUDAD DE MEXICO
01/04/2020,HOMBRE,51-54 AÑOS,MEXICANA,21/03/2020,CIUDAD DE MEXICO,MIGUEL HIDALGO,LOCALIZADO(A),S/D,S/D
01/04/2020,MUJER,30-34 AÑOS,MEXICANA,01/04/2020,S/D,S/D,DESAPARECIDO(A),,
31/03/2020,HOMBRE,60-64 AÑOS,S/D,30/03/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),01/04/2020,CIUDAD DE MEXICO
29/03/2020,HOMBRE,30-34 AÑOS,MEXICANA,28/03/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),29/03/2020,CIUDAD DE MEXICO
28/03/2020,MUJER,20-24 AÑOS,MEXICANA,25/03/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),06/04/2020,S/D
26/03/2020,HOMBRE,15-17 AÑOS,MEXICANA,06/03/2020,CIUDAD DE MEXICO,AZCAPOTZALCO,LOCALIZADO(A),S/D,S/D
25/03/2020,HOMBRE,35-39 AÑOS,MEXICANA,15/03/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),10/04/2020,MORELOS
25/03/2020,MUJER,40-44 AÑOS,MEXICANA,09/02/2020,CIUDAD DE MEXICO,IZTAPALAPA,DESAPARECIDO(A),,
24/03/2020,MUJER,15-17 AÑOS,MEXICANA,19/03/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),28/03/2020,CIUDAD DE MEXICO
23/03/2020,HOMBRE,25-29 AÑOS,MEXICANA,22/03/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),25/03/2020,S/D
23/03/2020,HOMBRE,51-54 AÑOS,MEXICANA,21/03/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),26/03/2020,S/D
23/03/2020,MUJER,10-14 AÑOS,MEXICANA,21/03/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),23/03/2020,CIUDAD DE MEXICO
23/03/2020,MUJER,18-19 AÑOS,MEXICANA,24/02/2020,CIUDAD DE MEXICO,TLAHUAC,DESAPARECIDO(A),,
21/03/2020,HOMBRE,10-14 AÑOS,MEXICANA,19/03/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),20/03/2020,S/D
21/03/2020,HOMBRE,60-64 AÑOS,MEXICANA,08/03/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),05/05/2020,S/D
19/03/2020,MUJER,51-54 AÑOS,MEXICANA,18/03/2020,CIUDAD DE MEXICO,COYOACAN,LOCALIZADO(A),19/03/2020,S/D
19/03/2020,HOMBRE,40-44 AÑOS,S/D,10/03/2020,CIUDAD DE MEXICO,TLAHUAC,LOCALIZADO(A),19/03/2020,S/D
18/03/2020,MUJER,25-29 AÑOS,MEXICANA,14/03/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),15/03/2020,S/D
18/03/2020,MUJER,25-29 AÑOS,MEXICANA,17/03/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),17/03/2020,S/D
17/03/2020,MUJER,35-39 AÑOS,MEXICANA,10/03/2020,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,LOCALIZADO(A),S/D,S/D
17/03/2020,HOMBRE,25-29 AÑOS,MEXICANA,06/03/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),20/03/2020,S/D
17/03/2020,HOMBRE,70 AÑOS O MAS,MEXICANA,10/03/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),11/03/2020,CIUDAD DE MEXICO
17/03/2020,HOMBRE,35-39 AÑOS,MEXICANA,17/03/2020,CIUDAD DE MEXICO,CUAUHTEMOC,DESAPARECIDO(A),,
17/03/2020,HOMBRE,35-39 AÑOS,MEXICANA,29/02/2020,CIUDAD DE MEXICO,MIGUEL HIDALGO,LOCALIZADO(A),01/03/2020,S/D
16/03/2020,HOMBRE,70 AÑOS O MAS,MEXICANA,16/03/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),17/03/2020,S/D
14/03/2020,HOMBRE,10-14 AÑOS,MEXICANA,12/03/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),19/03/2020,S/D
13/03/2020,MUJER,20-24 AÑOS,MEXICANA,12/03/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),14/03/2020,S/D
12/03/2020,MUJER,10-14 AÑOS,MEXICANA,10/03/2020,CIUDAD DE MEXICO,TLAHUAC,LOCALIZADO(A),13/03/2020,CIUDAD DE MEXICO
08/03/2020,MUJER,70 AÑOS O MAS,MEXICANA,06/03/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),09/03/2020,S/D
11/03/2020,HOMBRE,20-24 AÑOS,MEXICANA,07/03/2020,CIUDAD DE MEXICO,AZCAPOTZALCO,DESAPARECIDO(A),,
11/03/2020,HOMBRE,30-34 AÑOS,MEXICANA,03/03/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),27/03/2020,S/D
11/03/2020,HOMBRE,30-34 AÑOS,MEXICANA,05/03/2020,CIUDAD DE MEXICO,CUAUHTEMOC,DESAPARECIDO(A),,
10/03/2020,HOMBRE,10-14 AÑOS,MEXICANA,10/03/2020,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,LOCALIZADO(A),10/03/2020,S/D
10/03/2020,MUJER,25-29 AÑOS,MEXICANA,05/03/2020,CIUDAD DE MEXICO,ALVARO OBREGON,LOCALIZADO(A),10/03/2020,S/D
10/03/2020,HOMBRE,60-64 AÑOS,MEXICANA,03/03/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),06/03/2020,CIUDAD DE MEXICO
10/03/2020,HOMBRE,25-29 AÑOS,MEXICANA,04/03/2020,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,LOCALIZADO(A),05/03/2020,S/D
10/03/2020,MUJER,15-17 AÑOS,MEXICANA,02/03/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,DESAPARECIDO(A),,
10/03/2020,HOMBRE,40-44 AÑOS,MEXICANA,21/05/2016,CIUDAD DE MEXICO,TLAHUAC,DESAPARECIDO(A),,
10/03/2020,HOMBRE,51-54 AÑOS,MEXICANA,10/05/2019,CIUDAD DE MEXICO,CUAUHTEMOC,DESAPARECIDO(A),,
06/03/2020,MUJER,10-14 AÑOS,MEXICANA,04/03/2020,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,LOCALIZADO(A),10/03/2020,S/D
04/03/2020,MUJER,25-29 AÑOS,MEXICANA,28/02/2020,CIUDAD DE MEXICO,MILPA ALTA,DESAPARECIDO(A),,
04/03/2020,HOMBRE,20-24 AÑOS,MEXICANA,04/03/2020,S/D,S/D,DESAPARECIDO(A),,
03/03/2020,HOMBRE,40-44 AÑOS,MEXICANA,15/02/2020,CIUDAD DE MEXICO,ALVARO OBREGON,DESAPARECIDO(A),,
03/03/2020,HOMBRE,40-44 AÑOS,MEXICANA,27/02/2020,CIUDAD DE MEXICO,MIGUEL HIDALGO,LOCALIZADO(A),S/D,S/D
02/03/2020,MUJER,15-17 AÑOS,MEXICANA,01/03/2020,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,LOCALIZADO(A),02/03/2020,S/D
29/02/2020,MUJER,15-17 AÑOS,MEXICANA,14/02/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),29/02/2020,S/D
29/02/2020,MUJER,20-24 AÑOS,MEXICANA,29/02/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),01/03/2020,S/D
29/02/2020,MUJER,05-09 AÑOS,MEXICANA,28/02/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),02/05/2023,S/D
29/02/2020,MUJER,25-29 AÑOS,MEXICANA,29/02/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),29/02/2020,S/D
28/02/2020,HOMBRE,15-17 AÑOS,MEXICANA,29/07/2019,CIUDAD DE MEXICO,XOCHIMILCO,LOCALIZADO(A),28/02/2020,S/D
28/02/2020,MUJER,18-19 AÑOS,MEXICANA,20/10/2019,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,DESAPARECIDO(A),,
28/02/2020,HOMBRE,35-39 AÑOS,MEXICANA,05/02/2020,GUERRERO,IGUALA DE LA INDEPENDENCIA,LOCALIZADO(A),01/05/2020,S/D
27/02/2020,HOMBRE,05-09 AÑOS,MEXICANA,26/02/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),02/03/2020,S/D
27/02/2020,MUJER,20-24 AÑOS,MEXICANA,26/02/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),02/03/2020,S/D
27/02/2020,MUJER,35-39 AÑOS,MEXICANA,21/02/2020,CIUDAD DE MEXICO,MIGUEL HIDALGO,LOCALIZADO(A),01/03/2020,S/D
27/02/2020,MUJER,00-04 AÑOS,MEXICANA,26/02/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),27/02/2020,CIUDAD DE MEXICO
27/02/2020,MUJER,05-09 AÑOS,MEXICANA,26/02/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),27/02/2020,CIUDAD DE MEXICO
27/02/2020,MUJER,30-34 AÑOS,MEXICANA,26/02/2020,CIUDAD DE MEXICO,ALVARO OBREGON,LOCALIZADO(A),26/02/2020,S/D
26/02/2020,HOMBRE,18-19 AÑOS,MEXICANA,15/02/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),06/04/2020,S/D
26/02/2020,HOMBRE,18-19 AÑOS,MEXICANA,02/11/2018,CIUDAD DE MEXICO,XOCHIMILCO,DESAPARECIDO(A),,
25/02/2020,HOMBRE,30-34 AÑOS,MEXICANA,20/02/2020,ESTADO DE MEXICO,CUAUTITLAN IZCALLI,LOCALIZADO(A),26/02/2020,S/D
24/02/2020,HOMBRE,51-54 AÑOS,MEXICANA,24/02/2020,S/D,S/D,LOCALIZADO(A),20/05/2022,CIUDAD DE MEXICO
24/02/2020,HOMBRE,35-39 AÑOS,MEXICANA,18/02/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),20/02/2020,S/D
22/02/2020,MUJER,20-24 AÑOS,MEXICANA,22/02/2020,CIUDAD DE MEXICO,MIGUEL HIDALGO,LOCALIZADO(A),24/02/2020,S/D
22/02/2020,MUJER,18-19 AÑOS,MEXICANA,21/02/2020,CIUDAD DE MEXICO,AZCAPOTZALCO,LOCALIZADO(A),22/02/2020,S/D
21/02/2020,HOMBRE,15-17 AÑOS,MEXICANA,08/03/2019,CIUDAD DE MEXICO,COYOACAN,DESAPARECIDO(A),,
21/02/2020,HOMBRE,45-49 AÑOS,MEXICANA,06/04/2019,CIUDAD DE MEXICO,BENITO JUAREZ,DESAPARECIDO(A),,
20/02/2020,MUJER,15-17 AÑOS,MEXICANA,15/02/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),21/02/2020,S/D
20/02/2020,HOMBRE,51-54 AÑOS,MEXICANA,21/11/2018,CIUDAD DE MEXICO,CUAUHTEMOC,DESAPARECIDO(A),,
20/02/2020,HOMBRE,60-64 AÑOS,MEXICANA,17/02/2020,CIUDAD DE MEXICO,MILPA ALTA,DESAPARECIDO(A),,
20/02/2020,MUJER,20-24 AÑOS,MEXICANA,18/02/2020,CIUDAD DE MEXICO,XOCHIMILCO,LOCALIZADO(A),28/02/2020,S/D
20/02/2020,MUJER,20-24 AÑOS,MEXICANA,16/02/2020,CIUDAD DE MEXICO,IZTACALCO,LOCALIZADO(A),14/07/2021,S/D
20/02/2020,MUJER,05-09 AÑOS,MEXICANA,08/02/2020,CIUDAD DE MEXICO,COYOACAN,LOCALIZADO(A),20/02/2020,S/D
20/02/2020,MUJER,05-09 AÑOS,MEXICANA,08/02/2020,CIUDAD DE MEXICO,COYOACAN,LOCALIZADO(A),20/02/2020,S/D
19/02/2020,MUJER,15-17 AÑOS,MEXICANA,09/02/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),29/02/2020,S/D
19/02/2020,MUJER,45-49 AÑOS,MEXICANA,19/02/2020,S/D,S/D,DESAPARECIDO(A),,
19/02/2020,MUJER,30-34 AÑOS,MEXICANA,19/02/2020,S/D,S/D,DESAPARECIDO(A),,
18/02/2020,HOMBRE,55-59 AÑOS,MEXICANA,13/02/2020,S/D,S/D,DESAPARECIDO(A),,
18/02/2020,MUJER,20-24 AÑOS,MEXICANA,08/02/2020,CIUDAD DE MEXICO,AZCAPOTZALCO,LOCALIZADO(A),20/02/2020,S/D
18/02/2020,MUJER,25-29 AÑOS,MEXICANA,08/02/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),29/02/2020,S/D
18/02/2020,MUJER,15-17 AÑOS,MEXICANA,14/02/2020,CIUDAD DE MEXICO,XOCHIMILCO,DESAPARECIDO(A),,
14/02/2020,HOMBRE,05-09 AÑOS,MEXICANA,01/01/2020,CIUDAD DE MEXICO,COYOACAN,LOCALIZADO(A),19/02/2020,S/D
14/02/2020,MUJER,70 AÑOS O MAS,MEXICANA,14/02/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),14/02/2020,S/D
14/02/2020,HOMBRE,70 AÑOS O MAS,MEXICANA,12/02/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),15/02/2020,S/D
14/02/2020,HOMBRE,18-19 AÑOS,MEXICANA,12/02/2020,S/D,S/D,LOCALIZADO(A),S/D,S/D
12/02/2020,HOMBRE,15-17 AÑOS,MEXICANA,16/08/2020,S/D,S/D,DESAPARECIDO(A),,
12/02/2020,MUJER,45-49 AÑOS,MEXICANA,03/07/2016,CIUDAD DE MEXICO,TLALPAN,DESAPARECIDO(A),,
12/02/2020,HOMBRE,51-54 AÑOS,MEXICANA,03/07/2016,CIUDAD DE MEXICO,TLALPAN,DESAPARECIDO(A),,
12/02/2020,MUJER,45-49 AÑOS,MEXICANA,06/11/2019,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),05/10/2021,S/D
11/02/2020,HOMBRE,35-39 AÑOS,EXTRANJERA,29/10/2014,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,DESAPARECIDO(A),,
11/02/2020,HOMBRE,35-39 AÑOS,MEXICANA,07/02/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),15/02/2020,CIUDAD DE MEXICO
07/01/2020,MUJER,15-17 AÑOS,MEXICANA,26/11/2019,CIUDAD DE MEXICO,COYOACAN,LOCALIZADO(A),28/04/2020,S/D
06/02/2020,MUJER,20-24 AÑOS,MEXICANA,14/12/2019,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,LOCALIZADO(A),S/D,S/D
06/02/2020,HOMBRE,10-14 AÑOS,MEXICANA,04/02/2020,CIUDAD DE MEXICO,XOCHIMILCO,LOCALIZADO(A),06/08/2020,S/D
06/02/2020,HOMBRE,65-69 AÑOS,MEXICANA,16/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),11/02/2020,S/D
06/02/2020,HOMBRE,55-59 AÑOS,MEXICANA,01/02/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),15/02/2020,S/D
06/02/2020,HOMBRE,35-39 AÑOS,MEXICANA,24/01/2017,CIUDAD DE MEXICO,TLALPAN,DESAPARECIDO(A),,
06/02/2020,HOMBRE,35-39 AÑOS,MEXICANA,24/01/2017,CIUDAD DE MEXICO,TLALPAN,DESAPARECIDO(A),,
06/02/2020,HOMBRE,30-34 AÑOS,MEXICANA,24/01/2017,CIUDAD DE MEXICO,TLALPAN,DESAPARECIDO(A),,
05/02/2020,HOMBRE,35-39 AÑOS,MEXICANA,20/12/2019,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,LOCALIZADO(A),15/07/2020,S/D
04/02/2020,HOMBRE,18-19 AÑOS,MEXICANA,23/01/2020,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,LOCALIZADO(A),25/02/2020,S/D
04/02/2020,HOMBRE,25-29 AÑOS,MEXICANA,04/02/2020,S/D,S/D,LOCALIZADO(A),02/03/2020,S/D
04/02/2020,HOMBRE,18-19 AÑOS,MEXICANA,01/02/2020,CIUDAD DE MEXICO,VENUSTIANO CARRANZA,LOCALIZADO(A),03/02/2020,S/D
04/02/2020,HOMBRE,25-29 AÑOS,MEXICANA,31/01/2020,ESTADO DE MEXICO,LA PAZ,LOCALIZADO(A),S/D,S/D
04/02/2020,MUJER,20-24 AÑOS,MEXICANA,31/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),17/02/2020,S/D
04/02/2020,HOMBRE,25-29 AÑOS,MEXICANA,26/01/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),26/01/2020,CIUDAD DE MEXICO
04/02/2020,HOMBRE,35-39 AÑOS,MEXICANA,04/02/2020,S/D,S/D/,LOCALIZADO(A),S/D,S/D
04/02/2020,MUJER,18-19 AÑOS,MEXICANA,25/01/2020,S/D,S/D,DESAPARECIDO(A),,
31/01/2020,HOMBRE,65-69 AÑOS,MEXICANA,31/01/2020,S/D,S/D,DESAPARECIDO(A),,
29/01/2020,HOMBRE,15-17 AÑOS,MEXICANA,28/01/2020,CIUDAD DE MEXICO,CUAJIMALPA DE MORELOS,LOCALIZADO(A),31/01/2020,S/D
29/01/2020,HOMBRE,30-34 AÑOS,MEXICANA,27/01/2020,CIUDAD DE MEXICO,AZCAPOTZALCO,LOCALIZADO(A),28/01/2020,S/D
29/01/2020,HOMBRE,51-54 AÑOS,MEXICANA,24/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,DESAPARECIDO(A),,
29/01/2020,HOMBRE,40-44 AÑOS,MEXICANA,25/01/2020,ESTADO DE MEXICO,ECATEPEC DE MORELOS,LOCALIZADO(A),26/01/2020,S/D
29/01/2020,MUJER,30-34 AÑOS,MEXICANA,25/01/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),01/02/2020,S/D
28/01/2020,MUJER,25-29 AÑOS,MEXICANA,26/01/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),28/01/2020,S/D
28/01/2020,MUJER,51-54 AÑOS,MEXICANA,08/01/2020,CIUDAD DE MEXICO,MILPA ALTA,DESAPARECIDO(A),,
28/01/2020,HOMBRE,45-49 AÑOS,MEXICANA,10/07/2019,CIUDAD DE MEXICO,TLAHUAC,DESAPARECIDO(A),,
28/01/2020,HOMBRE,30-34 AÑOS,MEXICANA,22/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),24/01/2020,S/D
28/01/2020,HOMBRE,30-34 AÑOS,MEXICANA,21/01/2020,CIUDAD DE MEXICO,COYOACAN,LOCALIZADO(A),29/01/2020,S/D
28/01/2020,HOMBRE,20-24 AÑOS,MEXICANA,23/01/2020,CIUDAD DE MEXICO,ALVARO OBREGON,LOCALIZADO(A),24/01/2020,S/D
28/01/2020,HOMBRE,30-34 AÑOS,MEXICANA,23/01/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),29/01/2020,S/D
24/01/2020,MUJER,15-17 AÑOS,MEXICANA,22/03/2019,CIUDAD DE MEXICO,COYOACAN,DESAPARECIDO(A),,
24/01/2020,MUJER,15-17 AÑOS,MEXICANA,21/03/2019,CIUDAD DE MEXICO,XOCHIMILCO,LOCALIZADO(A),23/03/2019,S/D
24/01/2020,HOMBRE,05-09 AÑOS,MEXICANA,22/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),31/01/2020,CIUDAD DE MEXICO
23/01/2020,HOMBRE,25-29 AÑOS,MEXICANA,23/01/2020,CIUDAD DE MEXICO,TLALPAN,LOCALIZADO(A),23/01/2020,S/D
23/01/2020,MUJER,70 AÑOS O MAS,MEXICANA,31/12/2019,CIUDAD DE MEXICO,LA MAGDALENA CONTRERAS,DESAPARECIDO(A),,
23/01/2020,HOMBRE,20-24 AÑOS,MEXICANA,21/01/2020,CIUDAD DE MEXICO,CUAUHTEMOC,DESAPARECIDO(A),,
23/01/2020,HOMBRE,35-39 AÑOS,MEXICANA,20/01/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),21/01/2020,S/D
23/01/2020,MUJER,25-29 AÑOS,MEXICANA,16/08/2020,S/D,S/D,LOCALIZADO(A),S/D,S/D
21/01/2020,HOMBRE,45-49 AÑOS,MEXICANA,10/01/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),22/01/2020,S/D
21/01/2020,MUJER,20-24 AÑOS,MEXICANA,14/01/2020,CIUDAD DE MEXICO,AZCAPOTZALCO,LOCALIZADO(A),16/01/2020,S/D
21/01/2020,MUJER,40-44 AÑOS,MEXICANA,13/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),16/01/2020,S/D
21/01/2020,HOMBRE,40-44 AÑOS,MEXICANA,17/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),19/01/2020,S/D
21/01/2020,HOMBRE,40-44 AÑOS,MEXICANA,04/01/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),20/01/2020,S/D
21/01/2020,HOMBRE,45-49 AÑOS,MEXICANA,17/01/2020,ESTADO DE MEXICO,ATIZAPAN DE ZARAGOZA,LOCALIZADO(A),20/01/2020,S/D
21/01/2020,HOMBRE,30-34 AÑOS,MEXICANA,16/08/2020,S/D,S/D,DESAPARECIDO(A),,
20/01/2020,MUJER,10-14 AÑOS,MEXICANA,03/11/2019,CIUDAD DE MEXICO,ALVARO OBREGON,LOCALIZADO(A),S/D,S/D
17/01/2020,MUJER,51-54 AÑOS,MEXICANA,16/01/2020,CIUDAD DE MEXICO,CUAUHTEMOC,LOCALIZADO(A),17/01/2020,S/D
16/01/2020,MUJER,15-17 AÑOS,MEXICANA,06/06/2019,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),09/06/2019,S/D
16/01/2020,MUJER,55-59 AÑOS,MEXICANA,30/04/2019,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),30/06/2019,S/D
16/01/2020,HOMBRE,30-34 AÑOS,EXTRANJERA,26/07/2018,CIUDAD DE MEXICO,S/D,DESAPARECIDO(A),,
16/01/2020,HOMBRE,70 AÑOS O MAS,MEXICANA,11/01/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),14/01/2020,S/D
16/01/2020,HOMBRE,15-17 AÑOS,MEXICANA,14/01/2020,CIUDAD DE MEXICO,BENITO JUAREZ,LOCALIZADO(A),15/01/2020,S/D
16/01/2020,HOMBRE,35-39 AÑOS,MEXICANA,04/10/2019,CIUDAD DE MEXICO,IZTAPALAPA,DESAPARECIDO(A),,
16/01/2020,MUJER,00-04 AÑOS,MEXICANA,13/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,DESAPARECIDO(A),,
16/01/2020,HOMBRE,15-17 AÑOS,MEXICANA,13/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),14/01/2020,S/D
16/01/2020,HOMBRE,15-17 AÑOS,MEXICANA,13/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),14/01/2020,S/D
16/01/2020,MUJER,35-39 AÑOS,MEXICANA,27/07/2016,CIUDAD DE MEXICO,IZTAPALAPA,DESAPARECIDO(A),,
13/01/2020,HOMBRE,45-49 AÑOS,MEXICANA,09/01/2020,CIUDAD DE MEXICO,ALVARO OBREGON,DESAPARECIDO(A),,
13/01/2020,HOMBRE,20-24 AÑOS,MEXICANA,08/05/2019,CIUDAD DE MEXICO,IZTAPALAPA,DESAPARECIDO(A),,
13/01/2020,HOMBRE,55-59 AÑOS,MEXICANA,10/01/2020,CIUDAD DE MEXICO,IZTAPALAPA,LOCALIZADO(A),11/01/2020,S/D
13/01/2020,HOMBRE,,EXTRANJERA,01/01/2007,ESTADO DE MEXICO,CHALCO,DESAPARECIDO(A),,
09/01/2020,MUJER,40-44 AÑOS,EXTRANJERA,20/02/2015,CIUDAD DE MEXICO,MIGUEL HIDALGO,DESAPARECIDO(A),,
09/01/2020,MUJER,00-04 AÑOS,MEXICANA,05/12/2019,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),S/D,S/D
09/01/2020,HOMBRE,60-64 AÑOS,MEXICANA,23/12/2019,CIUDAD DE MEXICO,IZTACALCO,LOCALIZADO(A),15/02/2020,S/D
09/01/2020,MUJER,15-17 AÑOS,MEXICANA,09/01/2020,S/D,S/D,DESAPARECIDO(A),,
08/01/2020,HOMBRE,20-24 AÑOS,MEXICANA,03/01/2020,CIUDAD DE MEXICO,GUSTAVO A. MADERO,LOCALIZADO(A),20/03/2020,CIUDAD DE MEXICO
08/01/2020,HOMBRE,20-24 AÑOS,EXTRANJERA,23/06/2005,S/D,S/D,DESAPARECIDO(A),,
